,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
242,직업상담사2급 자격증,새동아직업전문학교,34,796940,20,48.3,39,부산,사하구
243,직업상담사 2급 자격 취득과정,NEW국제직업전문학교,45,1156860,12,,36,광주,서구
244,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,52,부산,동구
245,직업상담사2급 자격취득 과정,효성직업능력개발원,48,1542480,20,,42,대구,서구
246,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,34,부산,부산진구
247,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,28,706970,15,48.8,38,대전,서구
248,직업상담사2급 자격 취득과정,송파여성인력개발센터,36,925480,23,40.2,44,서울,송파구
249,"직업상담사2급 자격 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,36,인천,남동구
250,직업상담사 실무과정,(주)조근혜 부설 대전직업상담사학원,16,385620,15,48.8,42,대전,서구
251,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,,부산,동구
252,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,39,전북,전주시
253,(과정평가형)국가자격 직업상담사2급,미래창조평생교육원,75,3136600,20,,36,부산,부산진구
254,[과정평가형] 2020년 직업상담사2급 자격증취득과정,인지어스평생교육원,69,2793670,20,52.1,37,서울,강남구
255,산모신생아 건강관리사 양성,엘림평생교육원,15,373260,12,56.8,,부산,동구
256,직업상담사2급(필기+실기)자격증,인천직업개발평생교육원,40,1028320,20,,40,인천,연수구
257,직업상담사2급 자격증 취득과정,미토직업전문학교,30,771240,20,35.5,41,부산,부산진구
258,[전직지원] 생애설계 심화과정,인지어스평생교육원,14,257080,20,52.1,53,서울,강남구
259,"직업상담사 2급 자격증 (1, 2차) 취득과정",명문직업전문학교,44,1413940,15,,52,인천,계양구
260,"직업상담사2급(필기,실기)통합과정",세민직업전문학교,40,1028320,20,,34,경기,수원시
261,직업상담사2급 취득(필기+실기),성남여성인력개발센터,34,899780,20,30,41,경기,성남시
262,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,54,부산,동구
263,직업상담사2급 자격(1차 필기),부산예일직업전문학교,21,655550,20,34.1,37,부산,부산진구
264,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,,서울,구로구
265,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,42,서울,구로구
266,직업상담사2급 자격증취득(1차+2차),이젠컴퓨터아트서비스학원,50,1285400,10,31.3,34,전북,전주시
267,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,34,서울,구로구
268,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,41,서울,구로구
269,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,26,서울,구로구
270,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,26,서울,구로구
271,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,30,서울,구로구
272,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,45,서울,구로구
273,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,38,서울,구로구
274,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,40,서울,구로구
275,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,44,서울,구로구
276,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,37,서울,강남구
277,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,33,서울,구로구
278,직업상담사 2급 자격 취득과정 필기(1차),한국직업능력개발학원,18,623410,20,,40,서울,용산구
279,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,,인천,남동구
280,"직업상담사 2급 자격증 취득과정(필기, 실기)",다산직업전문학교,50,1285400,20,38.6,33,인천,미추홀구
281,직업상담사2급 자격증,새동아직업전문학교,31,796940,20,48.3,35,부산,사하구
282,[과정평가형] 직업상담사2급 자격증 취득,은평여성인력개발센터,79,3205300,22,33.7,43,서울,은평구
283,직업상담사 2급 자격취득 및 취업상담 실무,미래창조평생교육원,45,1156860,20,,26,부산,부산진구
284,"직업상담사2급 취득과정(필기,실기 통합반)",대한직업전문학교,32,1028320,20,,38,대구,달서구
285,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,58,부산,동구
286,NCS직업상담실무과정(직업상담사2급2차 실기),안양여성인력개발센터,13,480750,17,40.2,38,경기,안양시
287,"직업상담사 2급 자격 취득(1,2차 통합)",(재)대구직업전문학교,40,1285400,20,40,36,대구,북구
288,[2020 과정평가형 자격]직업상담사2급 자격증취득,서초여성인력개발센터,58,2834160,20,51.4,41,서울,서초구
289,2020직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,36,서울,노원구
290,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,54,부산,동구
291,원샷원킬! 직업상담사2급 필기대비반,한국이러닝협회,56,303240,500,32.5,,서울,구로구
292,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,62,서울,구로구
293,원샷원킬! 직업상담사2급 필기실기 종합반,한국이러닝협회,56,461890,500,32.5,48,서울,구로구
294,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,43,서울,구로구
295,원샷원킬! 직업상담사2급 실기대비반,한국이러닝협회,28,166620,500,32.5,,서울,구로구
296,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,41,서울,구로구
297,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,48,서울,강남구
298,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,36,서울,구로구
299,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,,서울,영등포구
300,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,52,서울,구로구
301,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,47,서울,구로구
302,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,,서울,구로구
303,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,43,서울,구로구
304,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,,서울,구로구
305,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,40,1028320,20,36.5,41,서울,구로구
306,산모신생아건강관리사 양성과정,열린 평생교육원,10,373260,22,,52,서울,광진구
307,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,57,부산,동구
308,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,,부산,동구
309,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,28,706970,15,48.8,31,대전,서구
310,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,54,부산,동구
311,(과정평가형) 직업상담사2급 취득 과정,수도직업전문학교,68,3212040,20,,39,서울,영등포구
312,인지활동전문강사,가람직업전문학교,30,992700,15,,58,대구,수성구
313,직업상담사 2급 자격증 취득과정(필기/실기),강서여성인력개발센터,50,1285400,20,40,41,서울,강서구
314,직업상담사 2급(1차+2차)자격증 취득,종로여성인력개발센터,43,1105440,25,49,36,서울,종로구
315,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,55,부산,동구
316,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,48,서울,구로구
317,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,,서울,구로구
318,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,40,서울,구로구
319,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,45,서울,구로구
320,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,,서울,구로구
321,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
322,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,61,서울,구로구
323,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,39,서울,구로구
324,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,60,서울,구로구
325,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,59,서울,영등포구
326,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,41,서울,구로구
327,"직업상담사2급 자격 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,40,인천,남동구
328,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,38,인천,남동구
329,2020년 과정평가형자격 직업상담사 2급,스카우트부설평생교육원,70,3036600,25,43.8,37,서울,강남구
330,"직업상담사2급자격증취득과정(1차,2차)",현대직업전문학교,70,1349670,20,49.1,32,광주,서구
331,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,47,전북,전주시
332,"직업상담사 2급 국가기술자격 취득 과정(1,2차 통합)",씨앤씨직업상담학원,42,1079730,21,40,34,경기,수원시
333,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,34.1,34,부산,부산진구
334,NCS직업상담사 2급 취득반,서울시중부여성발전센터,42,1079730,20,36.4,40,서울,마포구
335,직업상담사2급 실기과정,(주)조근혜 부설 대전직업상담사학원,16,398470,15,48.8,33,대전,서구
336,직업상담사 2급 자격증 취득과정(실기),다산직업전문학교,23,514160,20,38.6,42,인천,미추홀구
337,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,,부산,동구
338,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,34.1,35,부산,부산진구
339,직업상담사2급 실기과정,(주)조근혜 부설 대전직업상담사학원,18,398470,15,48.8,36,대전,서구
340,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,40,1028320,20,36.5,35,서울,구로구
341,직업상담사2급 자격증 취득과정(이론+실기),구미직업능력개발학원,44,1413940,20,,30,경북,구미시
342,(2020과정평가형)직업상담사2급,원스톱직업학원,100,4048800,28,35.5,42,서울,노원구
343,직업상담사2급 자격 취득과정,천안여성인력개발센터,36,925480,24,35.2,41,충남,천안시
344,"직업상담사2급 자격증 취득(2차,실기)",(주)한양능력개발원,19,482020,20,35.1,,경기,고양시
345,직업상담사 양성과정(자격증취득),미토직업전문학교,50,1285400,24,35.5,36,부산,부산진구
346,"직업상담사2급(1차,2차) 자격증 취득",서대문여성인력개발센터,43,1105440,13,43,42,서울,서대문구
347,직업상담사2급 자격증,새고려평생교육원,40,771240,20,,42,부산,금정구
348,"직업상담사2급(1차,2차)취득",이젠컴퓨터아트서비스학원,50,1285400,10,31.3,34,전북,전주시
349,직업상담사2급 실기 자격증,미토직업전문학교,15,385620,20,35.5,39,부산,부산진구
350,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,54,부산,동구
351,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,33,서울,구로구
352,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,,서울,영등포구
353,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,36,서울,구로구
354,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,45,서울,구로구
355,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,28,서울,구로구
356,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,,서울,구로구
357,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,46,서울,구로구
358,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,44,서울,구로구
359,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
360,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,42,서울,구로구
361,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,40,서울,구로구
362,"직업상담사2급(필기,실기)자격증 취득 과정",주식회사 한국상담심리평생교육원,25,964050,20,,51,경기,하남시
363,"직업상담사 2급 자격증 취득과정(필기, 실기)",다산직업전문학교,50,1285400,20,38.6,36,인천,미추홀구
364,직업상담사 2급(과정평가형),(재)이찬 경남직업전문학교,100,4048800,24,,44,경남,창원시
365,전직지원 컨설턴트 과정,인지어스평생교육원,36,1156860,20,52.1,42,서울,강남구
366,직업상담사2급 자격증 취득,영등포여성인력개발센터,42,1075200,20,37.5,43,서울,영등포구
367,"직업상담사 2급 자격증 (1, 2차) 취득과정",명문직업전문학교,44,1413940,15,,40,인천,계양구
368,직업상담사 2급(1차+2차)자격증 취득,종로여성인력개발센터,43,1105440,25,49,40,서울,종로구
369,NCS직업상담실무과정(직업상담사2급1차 필기),안양여성인력개발센터,16,608950,17,40.2,44,경기,안양시
370,직업상담사 2급 자격 취득과정 실기(2차),한국직업능력개발학원,17,482020,20,,40,서울,용산구
371,직업상담사2급자격시험 대비반,안산여성인력개발센터,45,1156860,20,44.2,37,경기,안산시
372,산모신생아건강관리사 양성과정,(주)부모사랑유씨평생교육원,10,373260,30,57.9,55,경기,의정부시
373,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,,부산,동구
374,"【 직업상담사 2급 】 자격증 취득 과정_직상2급 ( 1차 필기, 2차 실기 ) 대비",이젠아카데미컴퓨터학원,50,1285400,20,36.6,45,경기,성남시
375,"직업상담사 2급 자격증 취득과정 (1차, 2차)",(주)미래산업교육원 북부직업전문학교,50,1285400,20,39.7,41,경기,의정부시
376,"직업상담사2급 자격증 취득과정(필기,실기)",고양여성인력개발센터,45,1156860,24,24,39,경기,고양시
377,직업상담사 2급 자격증취득과정(필기+실기),(주)울산KH정보교육원,59,1542480,20,32.8,38,울산,남구
378,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,57,부산,동구
379,직업상담사2급 자격 취득과정,송파여성인력개발센터,36,925480,23,40.2,41,서울,송파구
380,직업상담사 2급 자격 취득과정 필기(1차),한국직업능력개발학원,24,623410,20,,42,서울,용산구
381,"직업상담사2급자격증취득과정(1차,2차)",현대직업전문학교,53,1349670,20,49.1,38,광주,서구
382,직업상담사 2급 자격증 취득(필기+실기),부산진여성인력개발센터,40,1028320,16,,37,부산,부산진구
383,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,34,인천,남동구
384,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,,서울,구로구
385,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,50,서울,구로구
386,합격부터 취업까지! 직업상담사 2급 실기,사단법인 한국에듀테크산업협회,28,160380,500,,,서울,강남구
387,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,43,서울,구로구
388,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,42,서울,구로구
389,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,51,부산,동구
390,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,38,서울,구로구
391,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,41,서울,구로구
392,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,40,서울,구로구
393,"직업상담사 2급 자격 취득과정(1차필기, 2차실기 통합반)",영남직업능력개발원,47,1523190,20,43.4,38,대구,달서구
394,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,,서울,구로구
395,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,56,서울,구로구
396,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,54,서울,영등포구
397,직업상담사 2급 자격증 취득(필기+실기),은평여성인력개발센터,44,1156860,20,33.7,41,서울,은평구
398,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,37,전북,전주시
399,"직업상담사2급(1,2차)취득",서울특별시서부여성발전센터,38,1028320,17,36.4,46,서울,양천구
400,직업상담사 2급(필기+실기) 취득,인컴트랜드평생교육원,53,1028320,20,,42,인천,부평구
401,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,26,706970,15,48.8,37,대전,서구
402,"직업상담사2급(필기,실기)통합과정",세민직업전문학교,40,1028320,20,,36,경기,수원시
403,직업상담사 2급 자격증 취득(1차+2차)종합반,스카우트부설평생교육원,34,1298250,25,43.8,34,서울,강남구
404,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,24,706970,15,48.8,39,대전,서구
405,직업상담사2급 자격증,미토직업전문학교,30,771240,20,35.5,36,부산,부산진구
406,"직업상담사 2급 자격 취득(1,2차 통합)",(재)대구직업전문학교,40,1285400,20,40,42,대구,북구
407,직업상담사2급 자격취득 과정,효성직업능력개발원,48,1542480,20,,42,대구,서구
408,직업상담사(1차+2차)자격증,윤성회계캐드컴퓨터학원,45,1285400,20,33.3,26,대구,북구
409,"직업상담사2급 자격 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,37,인천,남동구
410,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,54,부산,동구
411,직업상담사2급 자격(1차 필기),부산예일직업전문학교,25,655550,20,34.1,37,부산,부산진구
412,직업상담사2급 자격(1차 필기),부산예일직업전문학교,21,655550,20,34.1,33,부산,부산진구
413,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,222750,500,32.3,,서울,구로구
414,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,,서울,구로구
415,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,39,서울,영등포구
416,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,53,서울,구로구
417,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,50,151470,500,32.3,21,서울,구로구
418,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,74,222750,500,32.3,,서울,구로구
419,원샷원킬! 청소년상담사2급 자격대비반,한국이러닝협회,56,603400,500,,,서울,구로구
420,청소년상담사 3급 합격반(이론+기출),한국이러닝협회,56,424710,500,,,서울,구로구
421,Wowpass! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,320760,500,32.5,35,서울,구로구
422,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,,서울,구로구
423,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,39,서울,구로구
424,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,,서울,구로구
425,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,,서울,구로구
426,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,28,151470,500,32.3,,서울,구로구
427,Wowpass! 사회복지사 1급(사회복지정책과제도) 완벽 대비반(이론+문제풀이),한국이러닝협회,56,279180,500,32.3,43,서울,구로구
428,원샷원킬! 사회복지사1급 핵심이론+문제풀이,한국이러닝협회,56,459640,500,32.3,,서울,구로구
429,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,,서울,영등포구
430,Wowpass! 직업상담사 2급 실기(필답형 완성반),한국이러닝협회,28,157410,500,32.5,38,서울,구로구
431,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,53,부산,동구
432,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,32,서울,영등포구
433,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,,서울,구로구
434,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,47,서울,구로구
435,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,53,서울,구로구
436,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구
437,직업상담사 2급 자격증 취득과정(필기),다산직업전문학교,30,771240,20,38.6,42,인천,미추홀구
438,"직업상담사2급 취득과정(필기,실기 통합반)",대한직업전문학교,32,1028320,20,,39,대구,달서구
439,2020직업상담사2급취득(1차+2차),원스톱직업학원,36,1156860,28,35.5,37,서울,노원구
440,직업상담사 2급 자격취득 및 취업상담 실무,미래창조평생교육원,45,1156860,20,,36,부산,부산진구
441,직업상담사 현장실무,서대문여성인력개발센터,16,411320,18,43,40,서울,서대문구
442,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,40,1028320,20,36.5,41,서울,구로구
443,"직업상담사2급 취득(필기,실기)",북인천직업전문학교,25,893350,13,57.1,44,인천,계양구
444,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,31,서울,영등포구
445,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,57,서울,구로구
446,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,74,222750,500,32.3,45,서울,구로구
447,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,39,서울,구로구
448,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구
449,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,23,서울,구로구
450,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,,서울,구로구
451,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,33,서울,구로구
452,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,,서울,영등포구
453,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,49,서울,구로구
454,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,36,서울,영등포구
455,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,45,서울,구로구
456,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,,서울,구로구
457,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,50,151470,500,32.3,41,서울,구로구
458,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,,서울,구로구
459,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,56,부산,동구
460,"직업상담사 2급 자격증 (1, 2차) 취득과정",명문직업전문학교,44,1413940,15,,42,인천,계양구
461,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,57,부산,동구
462,"직업상담사2급(1차,2차)취득",이젠컴퓨터아트서비스학원,50,1285400,10,31.3,31,전북,전주시
463,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,36,서울,구로구
464,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,44,서울,구로구
465,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구
466,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,38,서울,영등포구
467,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,45,서울,구로구
468,Wowpass! 사회복지사 1급(사회복지기초) 완벽 대비반(이론+문제풀이),한국이러닝협회,50,151470,500,32.3,,서울,구로구
469,원샷원킬! 청소년상담사3급 자격대비반,한국이러닝협회,56,599220,500,,,서울,구로구
470,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,33,서울,영등포구
471,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,,서울,구로구
472,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,36,서울,구로구
473,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,,서울,구로구
474,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,34,서울,영등포구
475,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,40,서울,구로구
476,Wowpass! 사회복지사 1급(사회복지실천) 완벽 대비반(이론+문제풀이),한국이러닝협회,74,222750,500,32.3,,서울,구로구
477,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,50,서울,구로구
478,[과정평가형자격] 직업상담사 취득,주경야독 직업전문학교,57,3036600,20,45.7,38,서울,금천구
479,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,,부산,동구
480,직업상담사2급 자격증 취득과정(이론+실기),구미직업능력개발학원,73,1413940,20,,36,경북,구미시
481,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,44,인천,남동구
482,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,31,부산,동구
483,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,34.1,37,부산,부산진구
484,전직지원 전문 컨설턴트 과정,휴먼평생직업교육학원,15,385620,15,43.5,45,전북,전주시
485,직업상담사2급 2차 실기과정,(주)조근혜 부설 대전직업상담사학원,20,482020,15,48.8,37,대전,서구
486,직업상담사2급 자격증 취득과정(2차 실기),(주)이룸리더십연구원 이룸리더십학원,20,514160,20,33.3,33,인천,남동구
487,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,34.1,34,부산,부산진구
488,직업상담사 2급 자격증 취득과정(실기),다산직업전문학교,27,514160,20,38.6,37,인천,미추홀구
489,직업상담사2급 취득(필기+실기),성남여성인력개발센터,35,899780,20,30,32,경기,성남시
490,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,55,부산,동구
491,직업상담사2급 2차 실기과정,(주)조근혜 부설 대전직업상담사학원,20,482020,15,48.8,37,대전,서구
492,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,,부산,동구
493,직업상담사 양성과정(자격증취득),미토직업전문학교,50,1285400,24,35.5,37,부산,부산진구
494,직업상담사2급취득,대구평생교육원,30,1028320,18,,31,대구,수성구
