,과정명,학원명,기간,훈련비,정원,취업률,연령대
1540,"멀티미디어콘텐츠(촬영, 영상편집, 모션그래픽, UI/UX 디자인)제작 양성 D1",(재)한국아이티교육재단 한국IT아카데미 구로,108,5296350,20,69.5,27
1541,"시각디자인-그래픽디자이너(포토샵, 일러스트레이터) 양성과정",그린컴퓨터아트학원,55,921510,20,47.4,25
1542,"그래픽디자인(프리미어,에프터이펙트)유튜브 영상편집과정",그린컴퓨터아트학원 안양,35,1573320,20,,28
1543,"웹디자인(웹퍼블리셔)양성과정(포토,일러,Html5,CSS)",부산더조은직업전문학교,40,1123800,20,43.8,27
1544,게임 3D그래픽 디자이너 양성과정,서울게임아카데미부산학원,120,2243160,11,56.9,24
1545,게임 그래픽 디자인 제작 전문가 양성과정,서울게임아트학원,210,3925530,20,50,26
1546,"웹디자인 실무(포토샵, 일러스터) 양성",미래컴퓨터학원,15,561900,10,,31
1547,시각편집(포토샵+일러스트+인디자인)GTQ그래픽기술자격증 취득과정,노원 그린컴퓨터아카데미,32,899040,20,53.8,27
1548,"포토샵&일러스트(기초부터실무)및 GTQ 취득과정(포토샵1급,일러스트1급)",신영진컴퓨터학원,54,899040,10,49,33
1549,"(시각디자인-GTQ취득)(포토샵1급,일러스트1급)그래픽디자인",신영진컴퓨터학원,27,455130,10,49,26
1550,"영상편집(프리미어, 애펙) 디자인 제작",더조은아카데미,68,1517130,20,41.2,35
1551,쉽게 배우는 일러스트CC,(사)한국디지털컨버전스협회,28,62370,500,41,35
1552,마야(MAYA & VFX) 3D 전문가 과정,(사)한국디지털컨버전스협회,33,1442520,500,,
1553,"영상 모션 편집(포토샵CC, 일러스트CC, 프리미어CC, 애프터이펙트, 영상편집)",(사)한국디지털컨버전스협회,56,302940,500,,35
1554,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,43
1555,영상편집,(사)한국디지털컨버전스협회,28,62370,500,,
1556,쉽게 배우는 마야3D,(사)한국디지털컨버전스협회,28,62370,500,,
1557,"[원격+집체훈련] 영상 모션 편집(포토샵, 프리미어, 애프터이펙트)",(사)한국디지털컨버전스협회,62,715770,30,41,
1558,유니티(Unity) 프로그래밍 시작하기,(사)한국디지털컨버전스협회,28,62370,500,,49
1559,"한번에 끝내는 영상기획, 영상제작, 영상편집 과정(프리미어)",한국이러닝협회,28,62370,500,,35
1560,"그래픽실무자 양성(포토샵/일러스트/인디자인,포트폴리오)",주식회사인천직업능력개발원,45,1011420,20,,30
1561,쉽게 배우는 시네마4D,(사)한국디지털컨버전스협회,28,62370,500,,27
1562,종합편집,(사)한국디지털컨버전스협회,28,62370,500,,
1563,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,34
1564,쉽게 배우는 프리미어CC,(사)한국디지털컨버전스협회,28,62370,500,,36
1565,쉽게 배우는 애프터이펙트,(사)한국디지털컨버전스협회,28,62370,500,,
1566,[탑강] UX디자인 7가지 비밀,한국이러닝협회,40,149770,500,25,40
1567,유튜브 크리에이터 양성과정,아시아창의방송평생교육원,23,915840,20,,37
1568,"[플립드러닝] 디지털디자인(웹디자이너, 웹퍼블리셔)과정",그린컴퓨터아트학원,84,4270440,20,77.3,23
1569,인테리어환경설계디자인(CAD/MAX/건축제도/리터칭/V-Ray/포토샵),새동아직업전문학교,80,2697120,20,56.3,35
1570,"디자인실무&그래픽스자격증(포토샵,일러스트,인디자인)&포트폴리오",셈틀회계캐드그래픽컴퓨터학원,30,842850,15,80,24
1571,[핵심쏙쏙]GTQ 1급 자격증(포토샵+일러스트),신청산컴퓨터학원,20,373860,10,45.2,25
1572,편집(시각)디자인(포토샵+일러스트+GTQ자격증)과정,그린컴퓨터아카데미 신촌,44,1067610,20,53.7,27
1573,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터아트학원,38,1067610,20,,29
1574,3차원 실내디자인(인테리어) 실무과정,주식회사국제,83,3853000,20,,22
1575,"[플립드러닝]멀티미디어콘텐츠제작(영상, 프리미어, 에펙, C4D)구직자과정",그린컴퓨터아카데미 신촌,93,5171730,23,70.5,26
1576,광고콘텐츠제작,방송정보국제교육원,117,5732520,30,70.9,26
1577,반응형 UI/UX디자인(웹퍼블리셔),더조은아카데미,100,3933300,20,60.3,25
1578,"영상편집(포토,일러,프리미어,에펙,시네마4D)",윤성회계캐드컴퓨터학원,40,1123800,10,40.5,
1579,시각디자인GTQ자격취득(일러스트&포토샵),더조은컴퓨터아카데미,20,758560,20,,28
1580,게임프로그래밍개발자 양성(유니티3D) B,더조은컴퓨터아카데미,105,5234040,20,48.8,26
1581,디자인 문화콘텐츠 반응형 웹디자인 실무과정,주식회사국제,83,3853000,20,,22
1582,"유튜브 영상편집실무양성 애프터이펙트(After Effect),프리미어(Premiere)",그린컴퓨터아카데미 신촌,76,1869300,20,50.2,33
1583,디지털 웹디자인 구직자 양성,(주)미래인재개발원,107,4214250,24,23.1,33
1584,"디지털디자인 영상편집(일러스트, 포토샵, 프리미어, 에프터이펙트)",안산 그린컴퓨터아카데미,74,1629510,20,,34
1585,"광고콘텐츠(영상편집제작 프리미어,애프터이팩트) 훈련과정",그린컴퓨터아카데미 부천,48,1495440,20,,27
1586,"3D프린터 활용 제품디자인 설계 제작(캐드,맥스,라이노) B",더조은컴퓨터아카데미,90,4045680,20,72.2,30
1587,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)구직자과정,그린컴퓨터아카데미 신촌,106,5171730,23,70.5,27
1588,(게임콘텐츠제작) 게임 프로그래밍 및 네트워크 전문가 양성과정 (13),아텐츠게임아카데미,116,4689050,30,54.4,23
1589,2D그래픽자격취득(포토샵+일러스트),신세계회계컴퓨터전문학원,30,766280,10,32.1,28
1590,웹퍼블리셔(UIUX반응형웹디자인)전문가 양성과정(B),그린컴퓨터아카데미 수원,95,4270440,24,64.2,25
1591,디자인편집과 영상그래픽(유튜브동영상),하이미디어아카데미인재개발원,60,1495440,22,,29
1592,"유튜브영상제작(프리미어,에프터이펙트) 전문가 양성",인천 그린컴퓨터아카데미,38,1869300,20,,25
1593,"광고영상편집&모션그래픽(포토,일러,인디,프리미어,에펙,C4D)",윤성회계캐드컴퓨터학원,44,1236180,10,40.5,36
1594,[일반고특화]스마트웹컨텐츠디자이너양성(웹디자인기능사취득),(주)글로벌능력개발원,77,3273690,26,,17
1595,"광고영상편집&모션그래픽(포토,일러,인디,프리미어,에펙,C4D)",윤성회계캐드컴퓨터학원,48,1236180,10,40.5,30
1596,"게임콘텐츠(유니티(Unity) 2D, 3D게임프로그래밍) 제작 실무자 양성",서울IT직업전문학교,108,5358660,20,36.8,30
1597,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터학원,24,1067610,20,38.1,30
1598,"실내건축설계디자인[캐드(CAD),맥스(MAX)] 양성과정 (N.01)",강남 그린컴퓨터아카데미,110,4523290,20,66,25
1599,반응형(웹퍼블리셔)&스마트앱디자인,(재)부산인재개발원 부산직업전문학교,117,3933300,25,48.9,34
1600,스마트기기 UI/UX 웹디자인&웹퍼블리셔 실무 B,하이미디어아카데미인재개발원,95,4270440,22,72.9,25
1601,광고콘텐츠(3D 모션그래픽)전문가 양성과정,더모션아카데미학원,60,1869300,20,,27
1602,웹표준과 접근성을 고려한 반응형 웹사이트 제작,(주)탑디자인학원,40,899040,10,55.4,24
1603,3차원 디자인(설계) 기반 3D프린터 활용 기능 인력 양성 과정,(주)미래인재개발원,102,3989490,24,23.1,29
1604,"그래픽디자인입문(포토샵,일러스트)양성",인천구월그린컴퓨터아트학원,24,674280,20,43.2,29
1605,"모션그래픽 유튜브영상편집(프리미어,에펙,포토샵,일러스트레이터)",그린컴퓨터아카데미광주학원,39,1629510,20,,26
1606,스마트UI 웹디자인(웹퍼블리셔)양성B,신한양직업전문학교,76,3371400,20,69.2,25
1607,(게임콘텐츠) 3D 게임콘텐츠 영상디자인 제작 양성 과정,(주)하우온라인게임스쿨,122,5358660,20,42,25
1608,"영상편집과 유튜브 크리에이터(프리미어,에펙)",연세직업전문학교,65,1460940,20,,33
1609,"컴퓨터그래픽(포토샵,일러스트,인디자인) 양성과정",더조은컴퓨터아트학원,36,1011420,24,52,31
1610,"웹디자인기능사(HTML5,CSS3,JQ) 취득 및 실무양성(B)",인천 그린컴퓨터아카데미,82,3539400,20,72.7,25
1611,4차산업기반 3D프린터 운용 및 설계제작,아성직업전문학교,86,3371400,22,81,31
1612,"시각,편집디자인(포토샵,일러스트,인디자인,GTQ자격)",(주)허브컴퓨터회계아트학원,40,899040,14,45.3,32
1613,게임그래픽 전문가 양성,엔조이씨지(EnjoyCG),120,3364740,19,26.3,28
1614,[과정평가형]스마트 UXUI 디지털디자인 및 웹디자인기능사 자격증취득과정 B,이젠IT컴퓨터아카데미,86,3539400,20,70,26
1615,디지털UI/UX 웹디자인(웹퍼블리셔) 전문가 취업과정-A,하이미디어IT융합인재개발원,98,4270440,20,63.6,23
