,과정명,학원명,기간,훈련비,정원,취업률,연령대
295,중식조리기능사 자격 취득과정 (실기),북구음식나라조리학원,15,463290,12,43.1,46
296,커피로스팅 및 커핑 기초과정,광진커피바리스타학원,16,369400,10,40.8,42
297,"한식,양식조리기능사자격증취득(이론+실기)",한솔요리커피제과제빵아카데미,46,1215200,20,50.6,32
298,양식.중식조리기능사 취득과정,해성요리제과제빵학원,57,1298740,12,49.4,41
299,바리스타 2급자격증 취득과정(필기+실기),퍼스트요리아카데미건대점학원,18,538720,12,49.3,31
300,한식조리기능사자격증 취득(이론+실기),동아요리커피학원,40,1215200,14,25,40
301,한식조리기능사 자격 취득과정(이론+실기),마스터요리학원,28,835450,12,44.4,40
302,한식조리기능사 자격 취득과정(이론+실기),원선나라요리제과제빵학원,25,759500,10,,42
303,한식조리기능사자격 취득과정(이론+실기),조해성요리학원,27,820260,16,51,44
304,커피바리스타실무과정(2급/1급 자격증),경희커피바리스타제과직업전문학원,37,1139000,20,41.7,37
305,일식자격증실기 및 일식수제안주,한솔요리제과제빵아카데미,30,911400,16,40.5,42
306,한식 + 양식조리기능사 취득과정(이론 + 실기),의정부 직업전문학교,49,1488620,16,49.6,40
307,커피바리스타 2급자격증 취득 (이론+실기),서울현대직업전문학교 디지털구로캠퍼스,24,738810,18,57.6,36
308,바리스타자격증과정(1급2급실기),남경성요리제빵커피직업전문학교,46,1416060,18,71.3,47
309,바리스타 양성과정(바리스타2급),세종바리스타학원,32,985080,12,,36
310,한식 조리기능사 자격 취득 과정(이론 + 실기),용원요리학원,27,820260,10,,45
311,"한식,양식 조리기능사취득과정(이론+실기)",통영조리직업전문학교,65,1488620,26,56.9,32
312,양식조리기능사취득과정(이론+실기),쿡스요리학원,27,820260,15,,49
313,양식조리기능사 자격취득(이론+실기),음식나라조리학원,28,637980,10,,47
314,커피 바리스타 양성자과정 (바리스타2급+홈카페마스터),경남커피교육학원,38,1174400,14,46.9,42
315,커피로스팅실무과정(로스트마스터취득),마이스터커피바리스타전문학원,30,923520,12,40.9,33
316,커피 바리스타 실무자 양성과정(바리스타 2급),코코커피바리스타학원,33,1000480,16,51.9,32
317,"(이론+실기) 한식,양식조리기능사 자격취득",뉴영남요리제과제빵아카데미,53,1519000,12,52.4,32
318,일식조리 오로시스시과정,타츠원스시아카데미학원,33,1599500,10,58.3,36
319,한식조리실무자양성과정(이론+실기),쿡스요리학원,35,1063300,10,,52
320,한식조리기능사자격취득과정(이론+실기),한국호텔관광실용전문학교,36,820260,20,79.6,47
321,바리스타카페취업반(바리스타2급+라떼아트+핸드드립+카페음료),한솔요리커피제과제빵학원,33,1015870,20,,32
322,"커피 바리스타 2급 및 라떼아트 자격증 취득과정(필기,실기)",다옴직업전문학교,30,1154400,24,82.1,31
323,한식조리기능사 자격증(이론+실기) 및 단체급식 실무과정,대전음식나라조리제과제빵학원,43,1154440,16,32.1,47
324,커피바리스타2급취득양성(이론+실기),경남요리제과직업전문학교,25,769600,15,26.9,47
325,한식조리기능사 자격 취득과정(이론+실기),김경묘요리학원,38,1154440,17,36.4,41
326,양식조리기능사자격취득과정(필기+실기),엠쿡요리학원,27,820260,12,,40
327,한식조리기능사자격취득과정,한국외식조리직업전문학교,37,835450,16,72.2,45
328,한식조리기능사(이론+실기)취득 과정,에듀셰프요리제과제빵교육원,27,812660,18,50.5,41
329,단체급식조리실무 양성과정,윤옥희요리직업전문학교,45,1025320,12,48.9,54
330,"한식조리기능사 취득 및 실무(볶음,찌개,구이,전골)과정",한솔요리커피제과제빵학원,40,1215200,20,,46
331,커피바리스타 2급 자격취득 (이론/실기),한국제일요리커피학원,25,754200,10,36.8,31
332,양식카페퓨전브런치과정,한솔요리커피제과제빵아카데미,25,759500,20,50.6,44
333,"양식,중식조리기능사취득과정(필기/실기)",동래김경묘요리학원,33,1002540,8,35,50
334,한식조리기능사 자격취득과정(이론+실기),대전YWCA여성인력개발센터,30,683550,20,56,45
335,한식조리기능사 자격취득과정(이론+실기),수영음식나라조리학원,27,820260,18,,52
336,한식조리기능사 자격증 취득반 (이론+실기),김미연요리제과제빵학원,27,820260,15,64.7,42
337,조주기능사자격증취득(이론+실기),서울현대직업전문학교 디지털구로캠퍼스,32,985080,18,57.6,29
338,한식조리실무 양성과정(실기),중앙요리학원,24,729120,22,38.1,39
339,국내국제 바리스타 자격취득과정,광진커피바리스타학원,26,600280,15,40.8,34
340,중식조리기능사취득과정(실기),일산중앙요리전문교육원,25,569620,12,39.4,37
341,일식사시미스시전문가과정,김영호일식조리학원,33,1500000,12,45.6,27
342,바리스타입문(바리스타2급+홈카페마스터)양성과정,성북커피학원,24,738810,18,44.2,33
343,한식조리기능사자격취득과정,(주)한국외식조리직업전문학교 연수점,37,835450,26,58.8,40
344,한식조리기능사취득,시흥여성인력개발센터,23,762580,12,57.7,51
345,커피바리스타1급 자격증,주식회사한국인재양성교육원,31,769600,15,40.8,35
346,일식조리기능사 자격증 취득과정(이론+실기),아시아요리학원,25,569620,16,,44
347,커피바리스타2급자격증취득 (한국커피협회주관),경일직업능력개발원(서구),33,769600,18,33.3,28
348,커피바리스타 입문자 및 자격증 과정,목포국제직업전문학교,50,1154400,12,29.8,44
349,커피 바리스타 입문과정(2급자격/커피음료/커피추출),한국제일요리커피학원,33,1015870,10,36.8,40
350,커피바리스타 2급자격증 취득과정,커피인바리스타학원,15,461760,12,42.9,35
351,커피바리스타와 카페브런치(바리스타2급자격증포함),경기외식직업전문학교,50,1539200,15,51.2,44
352,커피바리스타 라떼아트,주식회사한국인재양성교육원,16,369400,15,40.8,34
353,한식조리기능사 자격취득과정(이론/실기),한국제일요리커피학원,27,820260,20,46.4,50
354,양식조리사자격증(이론+실기)취득과정,둔산요리학원,34,759500,10,48.7,41
355,한식조리기능사 자격 취득과정(이론+실기),이성실요리커피제빵학원,28,835450,12,52.4,38
356,커피바리스타(자격취득 및 커피실무)양성과정,비엠커피학원,38,1154400,12,48.4,45
357,바리스타 2급 자격증 취득과정,궁전바리스타학원,25,754200,12,37.7,31
358,한식조리사자격증취득(이론+실기),신동경요리커피학원,27,820260,14,37.2,43
359,커피바리스타(음료제조 및 라떼아트)양성과정,비엠커피학원,34,1031260,6,48.4,33
360,커피바리스타2급자격증취득과정,제일요리아카데미학원,19,708030,6,,59
361,바리스타 2급자격증 취득과정(필기+실기),퍼스트요리아카데미건대점학원,14,538720,12,49.3,27
362,커피 브루잉 실무과정(핸드드립),커피문화원직업전문학교,24,554110,16,47.1,37
363,커피바리스타양성과정(2급취득+홈카페마스터),마이스터커피바리스타전문학원,30,923520,12,40.9,38
364,일식조리기능사 자격 취득과정(이론+실기),마스터요리학원,20,607600,8,44.4,38
365,"일식실무(일식조리기능사필기/실기,스시뷔페)조리사과정",동래김경묘요리학원,25,759500,13,35,33
366,커피로스팅과정 (로스트마스터),경남커피교육학원,34,789600,14,46.9,37
367,양식조리기능사 취득과정(이론+실기),중앙요리제과학원,30,683550,15,,44
368,일식조리기능사 취득과정(이론+실기),통영조리직업전문학교,27,607600,13,56.9,42
369,조리기능사(한식이론.실기)자격증대비반,한라조리직업전문학원,29,853080,15,45.6,50
370,커피바리스타 2급자격증 취득과정,커피인바리스타학원,20,461760,12,42.9,38
371,"조리기능사자격증실기(한식,양식,중식)",와이제이(YJ)요리나라조리학원,56,1701280,16,,55
372,양식자격증 및 중식자격증 취득과정(실기),중앙요리학원,52,1184820,10,38.1,22
373,양식조리기능사취득과정(이론+실기),광주제일직업전문학원,33,744310,12,,44
374,"중식,일식조리기능사 취득과정",와이제이(YJ)요리나라조리학원,35,1055700,11,,35
375,양식조리기능사 중식조리기능사 자격증 실기취득과정,하나요리학원,53,1032920,11,51.4,35
376,라떼아트 카페메뉴과정(바리스타1급자격증),고양커피학원,30,923520,18,32.7,38
377,바리스타양성과정(바리스타2급자격증),고양커피학원,30,923520,18,32.7,47
378,영유아급식실무과정,대전YWCA여성인력개발센터,25,569620,20,56,52
379,바리스타 자격증 취득과정,올리브요리제과커피학원,30,692640,15,,51
380,한식조리기능사 자격증취득과정(이론+실기2회반복),세종요리칵텔학원,30,797470,10,57.1,37
381,한식조리기능사(이론+실기)취득과정,이화푸드조리제빵학원,27,820260,16,54,41
382,커피바리스타2급자격증 취득 및 카페메뉴과정,목포서울요리커피바리스타학원,40,923520,10,,48
383,카페메뉴(커피+티마스터)과정,성북커피학원,25,769600,18,44.2,41
384,일식조리사자격증취득(이론/실기),신동경요리커피학원,26,729120,10,37.2,47
385,로스팅전문가반,고양커피학원,30,923520,10,32.7,48
386,중식조리기능사 자격 취득(이론+실기),기장정관음식나라조리학원,20,607600,12,52.9,53
387,바리스타양성,제너럴커피학원,20,615680,12,48.3,30
388,일식조리기능사취득과정(이론+실기),쿡스요리학원,20,607600,10,,29
389,일식조리기능사 취득(이론+실기),윤옥희요리직업전문학교,26,592410,12,48.9,31
390,중식조리기능사 자격증취득과정(이론+실기2회 반복),세종요리칵텔학원,24,546840,10,57.1,40
391,한식+양식조리 자격증 취득과정,전남요리제빵학원,60,1367100,16,,33
392,양식+중식조리기능사취득(실기),조해성요리학원,34,1032920,16,51,43
393,신입바리스타 양성(2급 자격증),에스씨요리학원,38,923520,12,31.3,48
394,한식조리기능사 자격증 취득반,목포서울요리커피바리스타학원,45,1010130,15,,43
395,"커피바리스타마스터반(핸드드립,라떼아트,카페메뉴)",한솔제과제빵커피바리스타학원,30,973520,17,28.8,34
396,커피바리스타 실무자 양성과정(자격+라떼아트),국제조리직업전문학원,40,923520,18,33.3,26
397,"단체급식조리사 양성(국,찌개, 밑반찬, 일품요리)",동경요리바리스타학원,40,1215200,16,55.4,44
398,바리스타2급 자격취득(실무포함),효성직업능력개발원,47,1085130,12,57.6,28
399,커피바리스타 자격 취득과정(이론+실기),동양요리직업전문학교,24,738810,12,,45
400,한식조리기능사 & 양식조리기능사 & 중식조리기능사 (이론 및 실기)과정,에듀셰프요리직업전문학교,42,1275960,12,46.1,37
401,바리스타 1급 자격증 (실기) 취득과정,(주)상록호텔조리직업전문학교,20,461760,18,56.3,41
402,한식조리기능사취득반,제천중앙요리학원,50,1139250,12,57.1,32
403,"라떼아트,커피추출과정(중급)",한국음식문화직업전문학교,19,577200,18,47.4,36
404,"커피바리스타양성과정(2급,1급,라떼아트,카페메뉴)",한국호텔관광실용전문학교,70,1616160,20,58.2,35
405,한식조리기능사취득 및 밑반찬과정,논현요리제과커피학원,33,1002540,20,60,48
406,(양식+중식)조리기능사 자격증취득-실기,궁전요리제빵직업전문학교,35,1063300,18,56.5,43
407,커피바리스타2급자격증취득과정,(주)한국외식조리직업전문학교,40,923520,20,54.6,34
408,커피브루잉실무과정(핸드드립+커피지도사1급취득),마이스터커피바리스타전문학원,24,554110,10,40.9,37
409,바리스타 자격증 취득과정(실기),제천제빵커피학원,24,798810,18,79.1,46
410,"한식,중식조리기능사 자격 취득과정(이론+실기)",포항중앙요리오거리점학원,40,1215200,19,40.7,48
411,바리스타2급자격증취득과정(이론+실기),(주)씨아이케이한국외식조리직업전문학교(CIK),34,769600,20,50.7,38
412,한정식조리사양성&한식조리기능사자격취득,중앙요리학원,50,1500000,15,,32
413,중식조리기능사 취득과정(이론/실기),양산음식나라조리학원,20,607600,15,54.5,44
414,일식조리마스터과정,김영호일식조리학원,45,2050000,12,45.6,44
415,한식조리기능사 자격취득,남양주 직업전문학교,30,683550,10,53.4,45
416,"카페브런치메뉴 실무과정 (샌드위치,디저트,파스타,샐러드,사이드디,스프)",안양여성인력개발센터,26,794430,16,44.8,52
