,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
473,요양보호사 자격 취득과정,기쁨요양보호사교육원,30,500160,30,,,경기,수원시
474,요양보호사 자격증 취득 교육과정,사당요양보호사교육원,30,480000,29,,53,서울,동작구
475,요양보호사 국가자격증 취득(실업자),주식회사 나눔이장기요양센터,30,450000,30,,57,경기,오산시
476,요양보호사 자격 취득과정,포천요양보호사교육원,35,510000,34,50,52,경기,포천시
477,요양보호사 자격취득과정(NCS과정),호남간호요양보호사교육원,30,641520,22,41.3,52,광주,광산구
478,A+요양보호사자격증취득과정,평생비젼교육센터,33,600000,26,57.1,53,부산,기장군
479,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,33,서울,강남구
480,요양보호사자격증취득과정,산돌요양보호사교육원,34,641520,30,71.4,56,충남,보령시
481,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,55,경기,의정부시
482,[일반고 특화]간호조무사자격증 취득과정,(주)우리안전기술원 부설 전남메디칼간호학원,218,4885220,30,,17,전남,순천시
483,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,33,600000,28,65.5,55,충남,당진시
484,요양보호사자격취득과정,호원요양보호사교육원,30,510000,30,,55,경기,안산시
485,요양보호사 자격 취득과정,엘림평생요양보호사교육원,30,641520,33,,55,부산,동구
486,요양보호사 자격증 취득과정(신규자),효성요양보호사교육원,30,540000,40,53.2,52,서울,강북구
487,요양보호사 자격취득과정,열린요양보호사교육원,30,540000,40,56,56,서울,광진구
488,요양보호사 자격 취득과정,미소진요양보호사교육원,36,600000,30,,54,경남,김해시
489,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,55,경북,포항시
490,NCS요양보호사 자격증 취득과정,참사랑요양보호사교육원,57,600000,33,63,51,충북,청주시
491,요양보호사 자격증 취득과정,늘푸른한가족요양보호사교육원,30,540000,35,,60,서울,양천구
492,요양보호사 자격 취득 과정,행복요양보호사교육원,40,570000,40,51.4,56,인천,남동구
493,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,32,47.6,60,경기,안산시
494,NCS 요양보호사 자격 취득과정,인천일신요양보호사교육원,33,570000,40,62.2,54,인천,부평구
495,요양보호사자격증취득과정,가족사랑광산요양보호사교육원,30,640800,40,45.7,54,광주,광산구
496,요양보호사자격증 취득과정,한국실버요양보호사교육원,30,468000,30,50.5,60,서울,관악구
497,요양보호사 자격 취득과정,온수요양보호사교육원,31,480000,40,,53,서울,구로구
498,요양보호사 자격 취득과정,은혜간호학원 부설 요양보호사교육원,61,700000,30,58,56,충남,부여군
499,요양보호사 자격 취득과정,연세요양보호사교육원,30,450000,40,45.4,53,경기,용인시
500,간호조무사 자격 취득과정,마산간호학원,218,3199600,50,80.3,31,경남,창원시
501,간호조무사 자격 취득과정,(주)미즈간호학원,204,2450240,29,78.7,33,대전,서구
502,요양보호사 자격 취득과정,연세요양보호사교육원,30,680000,34,,53,세종,
503,간호조무사 자격 취득과정,제일간호학원,234,2500400,28,,,경북,영주시
504,요양보호사 자격취득과정,신마산요양보호사교육원,33,552000,30,,53,경남,창원시
505,요양보호사자격(실업자)과정,이케어요양보호사교육원,30,540000,30,,54,서울,강남구
506,NCS 적용 요양보호사 자격 취득과정,민들레요양보호사교육원,33,600000,37,63.2,54,충북,청주시
507,NCS요양보호사 국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,32,75,56,경기,의정부시
508,요양보호사 국가자격증 취득과정,(주)해피요양보호사교육원,30,510000,40,,53,경기,부천시
509,요양보호사 자격취득과정,새소망전국요양보호사교육원,35,450000,40,62.9,56,경기,남양주시
510,요양보호사자격증취득과정,상록요양보호사교육원,30,510000,35,47.3,56,경기,안산시
511,요양보호사 자격 취득과정,경기원당요양보호사교육원,30,640800,34,,57,경기,고양시
512,요양보호사 자격증 취득과정,보라매요양보호사교육원,30,600000,29,,57,서울,영등포구
513,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,641520,40,45.6,52,울산,동구
514,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,51,광주,북구
515,요양보호사 양성과정,언약요양보호사교육원,50,510000,40,53.1,61,서울,강동구
516,요양보호사 자격 취득과정,일등요양보호사교육원,30,450000,30,50.7,56,경기,구리시
517,간호조무사 자격 취득과정,테레사간호학원,314,3600480,30,,44,경기,수원시
518,요양보호사 자격 취득과정,세계로요양보호사교육원,33,641520,37,37.9,59,울산,동구
519,요양보호사 자격증 취득과정,안산조은요양보호사교육원,30,510000,35,,,경기,안산시
520,요양보호사 자격 취득과정,군포요양보호사교육원,50,510000,33,,54,경기,군포시
521,요양보호사 자격 취득과정,김해중앙복지전문학원부설요양보호사교육원,30,641520,29,,55,경남,김해시
522,요양보호사 자격취득과정,수원행복 요양보호사 교육원,30,480000,40,58.7,57,경기,수원시
523,요양보호사 자격 취득과정,(주)한국요양보호사교육원,33,540000,30,53.5,59,서울,마포구
524,요양보호사 자격취득과정,행복한요양보호사교육원,30,550080,40,,55,경기,의정부시
