,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
152,산업안전기사,한국안전기술원 평생교육원,20,469860,50,,61,울산,중구
153,온실가스관리 전문인력 양성과정(장기),한국환경공단,81,5254800,30,31.2,24,인천,서구
154,산업안전기사 필기 자격증 취득과정A,지행재직업전문학교,18,618400,20,62.2,29,울산,남구
155,태양광발전설비(신재생에너지발전설비기능사+전기기능사자격취득과정),한국산업직업전문학교(구.한국용접직업전문학교),130,7160840,20,,42,부산,사상구
156,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,51,서울,구로구
157,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,39,서울,구로구
158,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,,서울,구로구
159,대기환경기사 자격대비반(필기),한국이러닝협회,79,274600,500,,28,서울,구로구
160,[탑강] 초음파비파괴검사기능사 필기,한국이러닝협회,41,147740,500,,,서울,구로구
161,수질측정 및 분석사 양성과정,한국상하수도협회 부설 평생교육시설,79,5098200,30,73.4,25,서울,영등포구
162,환경안전보건 전문인력 양성과정,한국환경산업기술원,52,3193050,41,81.6,25,서울,은평구
163,(태양광발전설비)전기기능사 취득 및 신재생(태양광)설비관리자 과정,수도직업전문학교,73,3871280,20,70,44,서울,영등포구
164,[원패스] 신재생에너지 발전설비기사 (실기) 종합반,사단법인 한국에듀테크산업협회,28,106130,500,,52,서울,강남구
165,[탑강] 초음파비파괴검사기능사 필기,한국이러닝협회,41,147740,500,,,서울,구로구
166,대기환경기사 자격대비반(필기),한국이러닝협회,79,274600,500,,23,서울,구로구
167,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,25,서울,구로구
168,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,39,서울,구로구
169,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,,서울,구로구
