,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS,과정,지역1,지역2
14213,(디지털컨버전스)스마트 웹 서비스 개발자 양성과정,주식회사경일게임아카데미,89,5187450,20,72.2,26.0,20_정보통신,융합SW개발자,서울,강동구
14214,빅데이터 분석을 활용한 자바 웹 개발자 양성,(주)케이지아이티뱅크학원 강남점,100,5270400,24,62.5,26.0,20_정보통신,웹&앱개발자,서울,강남구
14215,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,38.0,20_정보통신,코딩활용능력평가,서울,강남구
14216,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,32.0,20_정보통신,코딩활용능력평가,서울,강남구
14217,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30.0,50.0,20_정보통신,코딩교강사,서울,영등포구
14218,[NCS]코틀린을 응용 사물인터넷 앱 서비스 개발자 양성 과정,인천일보아카데미,117,6126840,30,68.4,24.0,20_정보통신,응용SW개발자,인천,미추홀구
14219,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,,20_정보통신,빅데이터,서울,강남구
14220,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30.0,24.0,20_정보통신,웹&앱개발자,서울,영등포구
14221,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,,20_정보통신,웹&앱개발자,서울,강남구
14222,디지털컨버전스 자바기반 응용SW엔지니어링 양성과정,그린컴퓨터아트학원,142,5929200,20,62.5,27.0,20_정보통신,응용SW개발자,충북,청주시
14223,정보보호시스템 구축 엔지니어 및 관리 운영자 양성과정(2),KH정보교육원 강남지원,140,5533920,30,83.6,25.0,20_정보통신,보안전문가,서울,강남구
14224,자바(JAVA)를 활용한 풀스택 융합 SW개발자 양성과정(B),쌍용강북교육센터,110,5797440,20,74.4,25.0,20_정보통신,융합SW개발자,서울,마포구
14225,UI/UX인터렉티브개발자양성,(주)미래능력개발교육원,126,5810610,30,90.1,23.0,20_정보통신,UI/UX개발자,서울,성동구
14226,디지털 융합 SW 전문가 양성과정,구디아카데미,125,6588000,24,85.3,25.0,20_정보통신,융합SW개발자,서울,금천구
14227,자바(JAVA) 안드로이드 웹 & 앱 개발자,주식회사 이젠컴퓨터아카데미,113,5929200,20,73.5,26.0,20_정보통신,웹&앱개발자,서울,노원구
14228,자바/오라클/전자정부프레임워크 & 정보처리산업기사(과정평가형),한국IT교육원,120,6373800,20,53.3,26.0,20_정보통신,웹&앱개발자,대구,동구
14229,자바(JAVA) 안드로이드 웹 & 앱 개발자-B,이젠컴퓨터학원,113,5929200,30,80.0,26.0,20_정보통신,웹&앱개발자,서울,중랑구
14230,[디지털컨버전스]자바(JAVA) 안드로이드 웹 & 앱 개발자,이젠컴퓨터학원,116,5929200,30,64.3,25.0,20_정보통신,융합SW개발자,경기,안양시
14231,"빅데이터 기반의 자바,파이썬 UI 전문가 양성과정",휴먼교육센터,104,5441680,23,79.3,25.0,20_정보통신,UI/UX개발자,충남,천안시
14232,모의해킹 침해대응 정보보안 전문가 양성과정 B,(주)솔데스크,127,5942890,30,82.4,25.0,20_정보통신,보안전문가,서울,종로구
14233,"응용SW기반 디지털 컨버전스(C언어, 자바, 파이썬) 양성과정",인천직업능력교육원,112,5889670,30,79.1,28.0,20_정보통신,응용SW개발자,인천,남동구
14234,융합서비스 애플리케이션 개발자 양성과정C,코리아IT아카데미,112,5902840,35,73.2,25.0,20_정보통신,융합SW개발자,서울,강남구
14235,[스마트웹&콘텐츠개발] 스마트 웹콘텐츠 UI/UX 디자인 & 프론트엔드(React.js),이젠아카데미컴퓨터학원,111,5797440,20,63.0,25.0,20_정보통신,UI/UX개발자,경기,성남시
14236,스마트그리드기반 IoT융합 SW전문가과정(NCS),스마트미디어인재개발원,94,9910820,25,86.4,27.0,20_정보통신,융합SW개발자,광주,남구
14237,자바기반 안드로이드 앱 개발_혼합훈련,더조은컴퓨터학원,105,5271500,25,68.8,27.0,20_정보통신,웹&앱개발자,서울,구로구
14238,(스마트웹&콘텐츠개발) UI/UX 웹디자인&웹퍼블리셔,하이미디어아카데미,120,6258600,20,69.6,24.0,20_정보통신,UI/UX개발자,서울,서초구
14239,자바(JAVA) 기반 융합형 데이터베이스 웹개발 전문가 양성과정,글로벌아이티(IT)인재개발학원,113,5929200,30,77.5,26.0,20_정보통신,융합SW개발자,서울,관악구
14240,(디지털 컨버전스)디바이스&웹 콘텐츠 융합 SW개발자 양성과정,KH정보교육원 당산지원,110,5797440,30,72.2,27.0,20_정보통신,융합SW개발자,서울,영등포구
14241,전자정부 표준 프레임워크 기반 풀-스택 개발자 양성과정,(재)대덕인재개발원,155,10619360,25,89.7,25.0,20_정보통신,웹&앱개발자,대전,중구
14242,프레임워크(Framework) 기반 자바(Java) 디지털 컨버전스 과정-B,(주)울산KH정보교육원,105,5533920,30,63.2,29.0,20_정보통신,융합SW개발자,울산,남구
14243,(빅데이터전문가)빅데이터 기술을 활용한 자바(JAVA) 프로그래밍 전문가,한국기술교육직업전문학교,122,5929200,28,61.2,29.0,20_정보통신,빅데이터,부산,동래구
14244,디지털 콘텐츠 융합 응용SW 엔지니어 양성과정(8),KH정보교육원 강남지원,149,5889670,23,83.6,25.0,20_정보통신,응용SW개발자,서울,강남구
14245,디지털컨버전스 기반 자바(JAVA)응용SW개발자 양성과정,비트교육센터별관학원,112,5902840,30,73.8,26.0,20_정보통신,응용SW개발자,서울,서초구
14246,디지털컨버전스 기반 Framework 전문 개발자 양성과정,에이아이아카데미학원,112,5902840,30,71.8,27.0,20_정보통신,융합SW개발자,서울,종로구
14247,풀스택개발자양성과정(프론트앤드&백앤드) B,하이미디어아카데미인재개발원,113,5929200,30,71.1,26.0,20_정보통신,웹&앱개발자,서울,종로구
14248,디지털컨버전스 기반 UI/UX Front 전문 개발자 양성과정 B,비트교육센터별관학원,112,5902840,30,73.8,27.0,20_정보통신,UI/UX개발자,서울,서초구
14249,디지털컨버전스 기반 Framework 전문 개발자 양성과정,비트캠프 강남학원,112,5902840,30,75.0,26.0,20_정보통신,융합SW개발자,서울,서초구
14250,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,25.0,20_정보통신,빅데이터,서울,강남구
14251,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30.0,49.0,20_정보통신,코딩교강사,서울,영등포구
14252,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30.0,25.0,20_정보통신,웹&앱개발자,서울,영등포구
14253,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,43.0,20_정보통신,코딩활용능력평가,서울,강남구
14254,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,27.0,20_정보통신,웹&앱개발자,서울,강남구
14255,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,27.0,20_정보통신,코딩활용능력평가,서울,강남구
14256,R을 활용한 빅데이터플랫폼 구축,우송대학교,108,5270400,30,66.2,25.0,20_정보통신,빅데이터,대전,동구
14257,"Python(파이썬),Java(자바)기반 AI활용 응용소프트웨어 개발자 양성과정",휴먼교육센터,129,6772460,30,79.3,25.0,20_정보통신,응용SW개발자,충남,천안시
14258,디지털컨버전스 (자바개발자) 엔지니어 양성과정-1,아이티윌,112,5902840,30,71.0,27.0,20_정보통신,융합SW개발자,서울,강남구
14259,"[디지털컨버전스] 자바(JAVA)기반 웹개발자(표준프레임워크, 스프링) - A",이젠아카데미컴퓨터학원,106,5590680,20,63.0,28.0,20_정보통신,융합SW개발자,경기,성남시
14260,자바(JAVA) 기반 융합형 데이터베이스 웹개발 전문가 양성과정,글로벌아이티(IT)인재개발학원,113,5929200,30,77.5,,20_정보통신,융합SW개발자,서울,관악구
14261,파이썬/R을 이용한 빅데이터분석 전문가과정,(주)인크레파스 융합SW교육센터,113,5929200,20,69.8,29.0,20_정보통신,빅데이터,서울,관악구
14262,[일반고특화]ICT정보보안(모의해킹) 전문가 양성(정보처리기능사 자격취득),연세직업전문학교,87,4294920,20,81.6,17.0,20_정보통신,보안전문가,경기,수원시
14263,자바(JAVA)기반 디지털컨버전스 개발자 취업과정-3,그린컴퓨터아카데미 부산,113,5929200,30,70.9,26.0,20_정보통신,융합SW개발자,부산,부산진구
14264,자바(Java) & 스프링(Spring) 프레임워크 개발자 양성과정 (N.02),강남 그린컴퓨터아카데미,117,5929200,20,68.6,27.0,20_정보통신,웹&앱개발자,서울,강남구
14265,JAVA 응용SW 정보처리산업기사 자격 취득 (과정평가형)[B],양정인력개발센터,103,5099040,20,53.1,26.0,20_정보통신,응용SW개발자,부산,부산진구
14266,AI활용 응용SW 개발자 양성,아이티스쿨정보기술교육원,144,6640700,20,55.1,27.0,20_정보통신,응용SW개발자,대전,서구
14267,(빅데이터 UI 전문가)자바 파이썬 빅데이터 시각화 웹 개발자 양성,아이티윌 부산교육센터,107,5599800,30,62.9,27.0,20_정보통신,UI/UX개발자,부산,부산진구
14268,자바(JAVA)와 프레임워크를 활용한 응용SW 및 웹개발자 양성 과정(A),티아이에스정보기술교육센터학원,113,5929200,26,79.1,26.0,20_정보통신,응용SW개발자,서울,영등포구
14269,자바(JAVA)기반 디지털컨버전스 응용SW개발자 양성과정(A-1),한국소프트웨어인재개발원,112,5902840,32,84.4,27.0,20_정보통신,응용SW개발자,서울,금천구
14270,가상화기반 클라우드 운영 엔지니어 양성,한국정보교육원(구.경원직업전문학교),114,5061120,20,96.0,26.0,20_정보통신,클라우드,서울,관악구
14271,머신러닝기반 SW개발자,경영기술개발원교육센터주식회사,125,6588000,20,87.5,28.0,20_정보통신,인공지능,서울,구로구
14272,웹&앱개발(안드로이드)전문가양성과정 B,더조은컴퓨터아카데미,113,5929200,25,72.4,28.0,20_정보통신,웹&앱개발자,서울,종로구
14273,프론트앤드 웹 개발자 양성과정 (디지털컨버전스),그린컴퓨터아트학원,100,5270400,20,82.4,26.0,20_정보통신,융합SW개발자,대전,서구
14274,자바/스프링 기반 빅데이터플랫폼 개발자 양성과정,구디아카데미,135,9249120,24,85.3,22.0,20_정보통신,빅데이터,서울,금천구
14275,정보보안전문가양성-침해대응A,한국정보기술연구원,110,5797440,20,61.7,25.0,20_정보통신,보안전문가,서울,구로구
14276,"[정보시스템구축(개발,운영)]ICT기반 정보보안(모의해킹) 양성과정A",연세직업전문학교,122,5599800,30,81.6,23.0,20_정보통신,보안전문가,경기,수원시
14277,정보보안전문가양성-모의해킹,한국정보기술연구원,110,5797440,30,61.7,26.0,20_정보통신,보안전문가,서울,구로구
14278,자바(JAVA)기반 응용SW 개발 전문가 양성과정,중앙정보기술인재개발원,113,5929200,30,77.4,27.0,20_정보통신,응용SW개발자,서울,마포구
14279,[ NCS ]임베디드 시스템 융합 마이크로 서비스 개발자 양성과정,인천일보아카데미,113,5916020,30,68.4,25.0,20_정보통신,융합SW개발자,인천,미추홀구
14280,정보보안전문가양성-모의해킹,한국정보기술연구원,110,5797440,30,61.7,25.0,20_정보통신,보안전문가,서울,구로구
14281,"[디지털컨버전스]전자정부표준프레임워크,Vue.js를 활용한 자바(JAVA) 개발자A",중앙에이치티에이㈜,112,5902840,30,77.8,26.0,20_정보통신,융합SW개발자,서울,종로구
14282,AWS를 활용한 IoT 서비스 개발자 양성과정,비트교육센터,122,9948360,25,72.1,27.0,20_정보통신,IoT,서울,서초구
14283,자바 기반 모바일 융합 SW 개발자 양성 과정,쌍용교육센터,112,5902840,23,85.2,24.0,20_정보통신,융합SW개발자,서울,강남구
14284,시스템 네트워크 정보보안 엔지니어 양성과정 A,(주)솔데스크,132,5206600,30,82.4,27.0,20_정보통신,보안전문가,서울,종로구
14285,(디지털컨버전스)프론트엔드&백엔드 자바(JAVA) 응용 SW 개발자 양성과정,중앙정보기술인재개발원,113,5929200,30,75.2,26.0,20_정보통신,응용SW개발자,서울,강남구
14286,"JAVA, R, PYTHON을 활용한 빅데이터 활용 개발자 양성 과정",한국아이티인재개발학원,112,5902840,25,71.8,29.0,20_정보통신,빅데이터,서울,금천구
14287,모의해킹 및 네트워크 보안엔지니어 양성,(재)부산인재개발원 부산직업전문학교,127,5692030,25,70.6,25.0,20_정보통신,보안전문가,부산,수영구
14288,자바기반 안드로이드 앱 개발_D,더조은컴퓨터아카데미,113,5929200,20,63.8,24.0,20_정보통신,웹&앱개발자,서울,서초구
14289,디지털 콘텐츠 융합 응용SW 엔지니어 양성과정(9),KH정보교육원 강남지원,149,5889670,23,83.6,27.0,20_정보통신,응용SW개발자,서울,강남구
14290,"스마트웹&콘텐츠개발(웹디자인, 웹퍼블리셔) 전문가 양성과정",그린컴퓨터아카데미 부천,109,5599800,20,61.5,25.0,20_정보통신,웹&앱개발자,경기,부천시
14291,(디지털컨버전스)디지털 웹 콘텐츠 융합 응용 SW 개발자 양성과정,KH정보교육원 당산지원,110,5622490,30,72.2,26.0,20_정보통신,응용SW개발자,서울,영등포구
14292,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)",더조은컴퓨터아카데미,90,5323460,25,63.8,27.0,20_정보통신,UI/UX개발자,서울,서초구
14293,코틀린을 응용 사물인터넷 앱 서비스 개발자 양성 과정 2회차,인천일보아카데미,117,6126840,30,68.4,25.0,20_정보통신,응용SW개발자,인천,미추홀구
14294,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,33.0,20_정보통신,코딩활용능력평가,서울,강남구
14295,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,,20_정보통신,빅데이터,서울,강남구
14296,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30.0,31.0,20_정보통신,웹&앱개발자,서울,영등포구
14297,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,31.0,20_정보통신,코딩활용능력평가,서울,강남구
14298,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,28.0,20_정보통신,웹&앱개발자,서울,강남구
14299,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30.0,47.0,20_정보통신,코딩교강사,서울,영등포구
14300,오픈소스기반의 지능형 IoT 융합SW개발,한울직업전문학교,125,8780000,20,68.1,30.0,20_정보통신,융합SW개발자,광주,서구
