,과정명,학원명,기간,훈련비,정원,취업률,연령대
3478,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,54
3479,요양보호사자격증 취득과정,미즈요양보호사교육원,49,600000,40,,50
3480,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,55
3481,요양보호사 자격증 취득과정,가족사랑요양보호사교육원,30,540000,40,,55
3482,요양보호사 자격취득과정 야간반II,안양온누리요양보호사교육원,50,510000,40,,52
3483,간호조무사,한빛간호학원,191,2941200,32,,33
3484,요양보호사자격취득과정,금천요양보호사교육원,30,600000,23,53.5,54
3485,요양보호사 자격 취득과정,은평엔젤요양보호사교육원,30,510000,40,50.8,56
3486,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43,58
3487,요양보호사자격취득과정,신강서요양보호사교육원,30,600000,30,,56
3488,간호조무사자격증취득과정,세계로간호학원,191,3360720,41,64.7,33
3489,요양보호사 자격취득과정(비NCS),섬기미요양보호사교육원,30,720000,40,52,52
3490,간호조무사 자격 취득과정,은혜간호학원,204,3754400,30,47.8,30
3491,요양보호사 자격 취득 과정,계양온누리요양보호사교육원,30,600000,40,,54
3492,간호조무사 자격 취득과정,VIP간호학원,206,2994400,30,,31
3493,간호조무사 자격증 취득과정,하이엔주안간호조무사학원,205,2892560,30,,38
3494,간호조무사 자격취득과정,봉선간호전문학원,206,3099280,30,69.7,44
3495,간호조무사 자격 취득 과정,엔젤간호학원,205,2880400,30,,40
3496,요양보호사 자격 취득과정,열린요양보호사교육원,30,540000,40,56,58
3497,간호조무사 자격증취득과정,용봉간호학원,216,2948800,30,,34
3498,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,600000,40,52.6,
3499,요양보호사 자격증 취득과정,유니스타요양보호사교육원,50,570000,40,55,53
3500,요양보호사 자격 취득과정,거제요양보호사교육원,43,600000,40,50,50
3501,요양보호사자격증양성과정,햇빛요양보호사교육원,30,550080,40,66.3,52
3502,요양보호사자격증취득(취업성공),노아요양보호사교육원,35,600000,21,52,55
3503,간호조무사 취득과정,스타메디간호학원,202,3344000,36,73.7,34
3504,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,
3505,요양보호사 자격증 취득과정,시니어케어요양보호사교육원,30,510000,33,,65
3506,요양보호사 자격취득 교육과정(NCS),더큰요양보호사교육원,30,641520,38,53.3,53
3507,병원코디네이터 및 상담실장 양성과정(NCS기반),종로아바CS평생교육원,20,554300,16,36.8,
3508,간호조무사자격취득과정,동서울본간호학원,217,2964000,50,76.5,35
3509,"요양보호사 자격증취득(주간,야간)",뉴시흥요양보호사교육원,30,580800,35,,55
3510,간호조무사 자격 취득과정,남구간호학원,207,3275600,40,62.5,34
3511,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,57
3512,요양보호사 자격 취득과정,연세요양보호사교육원,61,640800,34,,53
3513,간호조무사 자격증 취득과정,사창미즈간호학원,191,2964000,31,73.6,34
3514,간호조무사 자격증 취득과정(취업실무),탑간호학원,230,2898640,33,76.9,
3515,간호조무사 자격증 취득과정,인제간호학원,207,2903200,34,72.4,
3516,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50,56
3517,요양보호사 자격취득과정,논산여성인력개발센터,52,650000,30,65.9,55
3518,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,
3519,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,55
3520,간호조무사 자격증 취득과정(취업실무),탑간호학원,217,2898640,33,76.9,31
3521,요양보호사자격증취득과정,동경요양보호사교육원,33,600000,40,,58
3522,요양보호사 자격취득과정,논산여성인력개발센터,52,650000,30,65.9,52
3523,요양보호사 자격 취득 과정,마음과마음요양보호사교육원,30,450000,30,,
3524,요양보호사자격취득과정,아름다운요양보호사교육원,34,499200,35,58.2,57
3525,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,56
3526,요양보호사 자격증 취득과정(실업자),주식회사 나눔이장기요양센터,30,500000,30,,52
3527,요양보호사 자격 취득과정,성모요양보호사교육원,30,580000,33,46.6,
3528,요양보호사(자격증 취득과정),효요양보호사교육원,30,600000,30,,55
3529,요양보호사 자격증 취득과정 (주간),강릉직업전문학교부설 요양보호사교육원,33,549840,30,56.9,47
3530,요양보호사 자격 취득과정,미래요양보호사교육원,30,648000,28,45.5,54
3531,요양보호사자격취득과정,반구요양보호사교육원,33,641520,40,,56
3532,요양보호사자격증취득과정,마두요양보호사교육원,50,640800,40,54.8,57
3533,요양보호사 자격 취득과정,한성요양보호사교육원,30,480000,35,60,58
3534,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54
3535,요양보호사 자격증 취득과정,가족요양보호사교육원,55,450000,35,64.7,58
3536,요양보호사 자격 취득 과정,봉담요양보호사교육원,30,540000,40,,52
3537,병원코디네이터&상담실장 양성과정,한국종합교육원,20,554300,15,,29
3538,요양보호사 국가자격증 취득과정,남동요양보호사교육원,30,450000,40,51.5,56
3539,요양보호사 자격증취득과정-일반240,가온요양보호사교육원,30,600000,30,,52
3540,요양보호사 국가자격증 취득 과정,사람중심케어요양보호사교육원,30,540000,35,,58
3541,요양보호사 자격 취득 과정,서산간호학원부설서산요양보호사교육원,33,639840,24,,57
3542,요양보호사 자격증 취득과정,강동현대요양보호사교육원,30,510000,38,,59
3543,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,720000,38,54,56
3544,요양보호사 자격 취득과정,제일요양보호사교육원,37,600000,40,64.1,53
3545,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,47
3546,간호조무사 자격증 취득과정,신갈간호학원,204,3040000,30,78.9,
3547,요양보호사 자격취득과정,수원행복 요양보호사 교육원,50,480000,40,58.7,61
3548,요양보호사 자격증 취득과정,단대요양보호사교육원,30,540000,40,,56
3549,요양보호사국가자격취득-야간반,주은요양보호사교육원,50,640800,32,55.7,58
3550,요양보호사자격증 취득과정,세왕요양보호사교육원,30,540000,30,43.2,59
3551,요양보호사 자격 취득과정,새부산요양보호사교육원,37,690000,36,54.1,53
3552,간호조무사 자격 취득과정,금정간호학원,205,2994400,20,82.1,31
3553,요양보호사자격증 취득과정,새고려요양보호사교육원,30,600000,30,50,
3554,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,30,510000,30,50.7,59
3555,요양보호사 국가자격 취득과정,인천서부요양보호사교육원,31,600000,40,46.2,51
3556,요양보호사 자격 취득 과정,신서울요양보호사교육원,30,540000,30,,
3557,요양보호사자격증취득과정,성산요양보호사교육원,34,640800,33,56.8,66
3558,요양보호사 자격 취득과정,삼성실버요양보호사교육원,42,720000,40,59.8,58
3559,요양보호사 자격취득 양성과정(비NCS),목포요양보호사교육원,30,499920,40,64.8,
3560,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,40,45.6,52
3561,요양보호사 자격취득과정(신규),김해중앙복지전문학원부설요양보호사교육원,30,721920,29,,51
3562,요양보호사자격증 취득과정,대신요양보호사교육원,30,480000,40,52.3,62
3563,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,53
3564,요양보호사 국자자격 취득,케어대한요양보호사교육원,30,600000,40,51.4,54
3565,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,54
3566,요양보호사 자격 취득 과정,행복요양보호사교육원,30,570000,26,51.4,55
3567,요양지원,예산효자손요양보호사교육원,37,650000,30,,47
3568,요양보호사 자격 취득 과정,마음과마음요양보호사교육원,30,450000,30,,
3569,간호조무사 자격 취득과정,제일간호학원,210,3009600,30,83.1,37
3570,요양보호사 자격 취득과정,성모요양보호사교육원,69,580000,33,46.6,
3571,요양보호사 자격 취득 과정,금릉요양보호사교육원,30,600000,40,,
3572,요양보호사 자격취득과정1,함춘요양보호사교육원,30,600000,30,,53
3573,요양보호사 자격취득 교육과정,더큰요양보호사교육원,50,722160,38,53.3,52
3574,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,52
3575,요양보호사 자격 취득과정,사하요양보호사교육원,30,640080,40,68.2,
3576,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,31
3577,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,30,550000,30,60.9,57
3578,요양보호사자격취득과정,(주)편안한요양보호사교육원,30,550800,35,,57
3579,간호조무사자격취득과정,주식회사 은행동미즈간호학원,190,2550560,31,75,33
3580,요양보호사자격증양성과정,여기조은요양보호사교육원,50,520080,37,,54
3581,요양보호사자격취득과정,다온간호학원 부설 요양보호사교육원,37,550080,30,,55
3582,요양보호사 자격 취득과정,푸른요양보호사교육원,37,550080,35,,45
3583,요양보호사자격취득과정,햇빛요양보호사교육원,30,550080,36,66.3,59
3584,요양보호사자격증양성과정,여기조은요양보호사교육원,30,520080,37,,53
3585,요양보호사 자격 취득과정,강남케어요양보호사교육원,50,510000,30,,55
3586,요양보호사 자격 취득과정,금촌요양보호사교육원,30,600000,40,,
3587,요양보호사자격취득과정,신마산요양보호사교육원,33,552000,35,,53
3588,"NCS 기반 요양보호사 국가자격증 취득과정 (요양 지원, 요양원, 간병 서비스)",충주요양보호사교육원,30,600000,38,63.7,
3589,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,37,640080,40,46.4,54
3590,요양보호사자격증과정,경주요양보호사교육원,36,589920,40,56.8,
3591,요양보호사자격취득과정,화명요양보호사교육원,33,720000,39,60.2,
3592,요양보호사 취득과정(야간반),광주역요양보호사교육원,50,600000,36,52.2,57
3593,요양보호사 자격 취득과정,당감요양보호사교육원,33,600000,39,67.1,
3594,요양보호사 자격 취득과정,한양요양보호사교육원,30,500400,40,47,55
3595,요양보호사자격증취득과정,정암요양보호사교육원,30,600000,40,49.2,59
3596,간호조무사국가자격증취득과정,계양간호학원,204,2998960,30,81.5,34
3597,간호조무사자격취득과정(실업자계좌제),부평간호학원,215,2888000,30,,37
3598,간호조무사 자격 취득과정,메디칼간호학원,213,2979200,36,74.5,35
3599,요양보호사 자격 취득과정,연세요양보호사교육원,31,640800,34,,60
3600,요양보호사자격취득과정,은혜요양보호사교육원,60,540000,38,44.3,56
3601,요양보호사1급 자격 취득과정,서해간호학원부설서해요양보호사교육원,30,650000,40,74.4,
3602,"요양보호사 자격증취득 과정(이론,실기)",안양여성인력개발센터부설 요양보호사교육원,30,504000,22,49.6,58
3603,임상심리사 2급 필기 합격반(이론+기출),한국이러닝협회,56,368280,500,,
3604,요양보호사국가자격증취득,수원누네요양보호사교육원,30,510000,27,,53
3605,요양보호사 자격 취득과정,신대한요양보호사교육원,30,450000,40,,55
3606,임상심리사2급 자격증취득과정(필기),한국이러닝협회,95,285120,500,,
3607,A+요양보호사자격취득,(주)북부산요양보호사교육원,31,720000,29,51,69
3608,요양보호사1급자격증(사회복지사),하양요양보호사교육원,7,250000,36,,43
3609,요양보호사 자격 취득과정,은평요양보호사교육원,30,540000,38,,
3610,요양보호사 자격 취득 과정,목동요양보호사교육원,30,510000,33,,58
3611,요양보호사 자격 취득과정,충남간호전문학원,37,680160,30,64.4,62
3612,요양보호사 자격증 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),33,680400,30,64.7,
3613,요양보호사 자격증 취득과정,더조은요양보호사교육원,30,500160,30,,50
3614,병원코디네이터 및 상담실장 양성과정,신촌아바평생교육원(P12),22,609730,11,,
3615,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,49
3616,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,30,480000,15,72,57
3617,요양보호사국가자격증취득과정(NCS),신천요양보호사교육원,30,600000,38,50.4,
3618,요양보호사양성과정,온누리요양보호사교육원,50,570000,40,,53
3619,요양보호사 국가자격증 취득과정 (2021년도 실업자),성산요양보호사교육원,30,630000,40,,57
3620,요양보호사자격취득,공주간호학원부설요양보호사교육원,37,678000,37,78.5,
3621,요양보호사자격취득과정,호원요양보호사교육원,30,510000,30,,52
3622,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,48
3623,요양보호사 자격증 취득과정,평택포도나무 요양보호사 교육원,30,540000,35,49.4,
3624,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,38,54.3,57
3625,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,33,550080,40,63.9,61
3626,간호조무사 자격증 취득과정,뉴미즈간호학원,191,2964000,31,63.9,
3627,요양보호사양성과정,이천요양보호사교육원,30,640000,32,60.5,
3628,요양보호사 자격 취득과정,대경요양보호사교육원,33,600000,38,,51
3629,간호조무사 자격 취득과정,은혜간호조무사학원,213,3119040,30,79.3,39
3630,요양보호사자격취득과정,신포항요양보호사교육원,32,580080,40,62.9,
3631,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,
3632,간호조무사자격증취득반B,늘푸른간호병원코디네이터학원,204,3230000,33,75.3,32
3633,NCS 요양보호사 자격증 취득과정,영통경기요양보호사교육원,30,600000,37,38.9,66
3634,요양보호사 자격증 취득과정,수도요양보호사교육원,30,550080,40,,
3635,요양보호사 국가자격증 취득과정,신의정부요양보호사교육원,30,600000,40,,
3636,간호조무사 자격 취득과정B,용인간호학원,203,2888000,18,86.8,
3637,요양보호사 자격 취득과정,현대요양보호사교육원,30,638400,25,55.1,53
3638,요양보호사국가자격증취득과정,참사랑요양보호사교육원,50,600000,40,63,
3639,요양보호사 자격증 취득과정,대한간호전문학원부설요양보호사교육원,30,450000,30,,
3640,요양보호사 자격 취득과정,사랑나눔요양보호사교육원,30,480000,35,,56
3641,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,35,640080,40,56.2,49
3642,요양보호사자격증취득과정,부산해운대요양보호사교육원,30,600000,40,62.7,
3643,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,48
3644,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,55
3645,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,52
3646,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90,53
3647,NCS기반 요양보호사 자격취득과정,백옥요양보호사교육원,30,450000,32,,62
3648,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,600000,40,52.6,53
3649,요양보호사 국가자격증 취득과정,굿모닝요양보호사교육원,30,528000,30,,53
3650,간호조무사 자격증 취득과정,대림간호학원,204,3344000,30,84.3,
3651,요양보호사자격증취득과정,새빛요양보호사교육원,30,600000,31,57.6,63
3652,요양보호사 자격취득과정 (성남 한누리),한누리요양보호사교육원,30,600000,30,,
3653,요양보호사자격취득과정(주간A),증산요양보호사교육원,33,690000,40,,
3654,간호조무사 자격 취득과정,주엽간호학원,212,3299920,30,,45
3655,요양보호사자격증취득,상록요양보호사교육원,30,594000,35,47.3,54
3656,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,50,600000,40,65,
3657,NCS 적용 요양보호사 자격증 취득과정,하단레몬요양보호사교육원,30,600000,40,49.4,59
3658,요양보호사 자격 취득과정,로뎀요양보호사교육원,30,530160,20,,
3659,간호조무사자격증취득과정,금천간호학원,204,3344000,30,84.8,
3660,요양보호사 자격 취득 과정,참빛요양보호사교육원,30,540000,39,,
3661,NCS 요양보호사 국가자격증 취득 과정,사랑드림요양보호사교육원,60,510000,35,,
3662,"NCS 기반 요양보호사 자격증 취득과정 (요양지원, 요양원, 요양병원)",국제요양보호사교육원,30,600000,40,40.9,54
3663,요양보호사 자격 취득과정,탑요양보호사교육원,30,600000,40,,
3664,요양보호사자격증취득과정,신현대요양보호사교육원,30,570000,40,59.8,54
3665,간호조무사 자격증 취득과정,평택보건간호학원,202,3301440,30,76.3,
3666,요양보호사 자격취득과정,나누미요양보호사교육원,30,641520,32,,54
3667,요양보호사 자격 취득과정,금빛요양보호사교육원,30,540000,40,46.9,60
3668,간호조무사 국가자격증취득,하남미사간호학원,198,3192000,30,,
3669,간호조무사자격증취득과정,(주)대전세종 둔산간호학원,212,2760320,30,,21
3670,요양보호사 국가자격증 취득(NCS과정),(시흥)소래요양보호사교육원,30,540000,40,,59
3671,간호조무사 자격증 과정,안산대한간호학원,203,3230000,38,72.9,
3672,요양보호사 자격 취득과정,응암요양보호사교육원,30,510000,35,,53
3673,요양보호사 자격증 취득,더나은요양보호사교육원,30,600000,40,33.3,55
3674,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,33,47.6,58
3675,요양보호사자격증취득과정,군산메디컬요양보호사교육원,30,600000,28,,
3676,요양보호사 양성과정,언약요양보호사교육원,30,450000,40,53.1,64
3677,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,30,600000,40,65,
3678,요양보호사자격취득과정(NCS),은혜요양보호사교육원,30,540000,38,44.3,53
3679,요양보호사 자격취득 과정(비ncs주간),수경기요양보호사교육원,30,540000,36,,59
3680,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,41
3681,간호조무사 자격 취득과정,중앙간호학원,204,3192000,30,82.9,
3682,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,30,570000,40,47.3,
3683,요양보호사국가자격취득과정,굿모닝요양보호사교육원,30,600000,40,59,
3684,요양보호사 자격 취득과정,구미간호학원부설요양보호사교육원,33,549840,24,49,
3685,간호조무사 자격증 취득과정,인제간호학원,199,2903200,34,72.4,30
3686,요양보호사자격취득,세종중앙간호학원부설요양보호사교육원,37,680000,27,,54
3687,요양보호사양성과정,산돌요양보호사교육원,33,650000,30,71.4,59
3688,간호조무사 자격 취득과정,한미간호조무사학원,204,2998960,30,84.4,
3689,간호조무사 자격증 취득반,광교간호학원,382,3500560,30,73.3,
3690,요양보호사 자격증 취득과정,동수원대한요양보호사교육원,30,499200,40,,
3691,요양보호사자격취득과정(실업자),익산간호요양보호사교육원,42,641520,40,64.3,58
3692,요양보호사 자격취득과정,엔젤요양보호사교육원,33,600000,40,,
3693,요양보호사 자격 취득과정(비NCS),당진간호학원부설요양보호사교육원,33,600000,30,68.1,52
3694,요양보호사 자격취득과정,송파여성인력개발센터 부설 요양보호사교육원,50,600000,40,,
3695,요양보호사자격증취득과정,동해요양보호사교육원,30,500160,30,79.5,54
3696,간호조무사 자격 취득과정(B),지산간호보건학원,191,2998960,22,82.7,
3697,국제의료관광코디네이터 자격증취득과정,아바평생교육원,72,997740,11,56.4,
3698,요양보호사 국가자격증 취득과정(야간반),신천요양보호사교육원,60,720000,38,50.4,
3699,요양보호사 자격 취득과정,경기중앙간호학원 요양보호사교육원,30,600000,40,52.1,
3700,국가자격요양보호사취득과정 주간반,금강요양보호사교육원,31,590000,32,,
3701,요양보호사 자격 취득과정,원주간호학원 하이엔(주)분원,31,600000,30,60.7,50
3702,간호조무사 자격 취득과정,하나간호학원,222,3299840,20,,
3703,NCS요양보호사국가자격증표준반(240시간),춘천다사랑요양보호사교육원,33,529920,38,,58
3704,요양보호사 취득과정,연수요양보호사교육원,30,600000,30,50,57
3705,간호조무사자격취득과정(주간B),덕천간호학원,203,2804400,20,74.7,
3706,요양보호사 자격 취득과정,(주)한국창조복지요양보호사교육원,30,540000,40,,
3707,요양보호사 자격 취득과정,명성요양보호사교육원,31,499920,37,52.4,59
3708,NCS요양보호사자격취득과정,(주)해피요양보호사교육원,30,641520,40,,
3709,요양보호사자격증취득(국가자격증),노아요양보호사교육원,36,600000,40,52,52
3710,간호조무사 자격 취득과정,성모간호조무사학원,212,3260400,40,77.2,
3711,요양보호사 자격 취득과정,명성요양보호사교육원,61,499920,37,52.4,
3712,간호조무사 자격 취득과정,남구동아간호학원,224,2983760,30,65,35
3713,요양보호사1급 양성,고려요양보호사교육원,40,600000,30,,62
3714,간호조무사 자격 취득과정,덴간호조무사학원,204,3055200,22,73.2,39
3715,요양보호사 자격 취득과정,은혜간호학원 부설 요양보호사교육원,33,722400,30,58,58
3716,요양보호사 자격 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53,
3717,요양보호사 자격증 취득과정,드림요양보호사교육기관,30,600000,39,,
3718,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,
3719,요양보호사 자격 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,722400,40,59.3,
3720,요양보호사 자격 취득과정,서울YWCA영등포여성인력개발센터 부설 요양보호사교육원,50,640800,27,48.3,
3721,요양보호사 자격 취득과정(201호),신암요양보호사교육원,30,600000,40,,59
3722,국제의료관광코디네이터 자격증취득과정,아바평생교육원,36,997740,11,56.4,
3723,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55,
3724,간호조무사자격 취득과정,오산간호학원,205,3500560,22,70.7,
3725,간호조무사 자격증 취득과정(취업실무),탑간호학원,203,2898640,32,86.2,32
3726,간호조무사 자격 취득과정,나누리간호학원,191,2888000,30,71.4,26
3727,간호조무사 자격 취득과정,뉴미즈간호학원,191,2799840,30,82.1,
3728,간호조무사 자격증 취득과정A,고려간호조무사학원,204,3328800,34,86.2,37
3729,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),보성요양보호사교육원,7,250000,40,,56
3730,요양보호사자격취득과정,햇빛요양보호사교육원,50,550080,36,66.3,52
3731,병원코디네이터&상담실장 양성과정,한국종합교육원,20,554300,15,,37
3732,요양보호사 자격 취득과정,광주사랑요양보호사교육원,30,688080,34,41,
3733,요양보호사 자격증 취득과정,우리요양보호사교육원,30,550080,40,,55
3734,요양보호사 자격 취득과정,중앙간호학원 요양보호사교육원,30,722400,30,53.2,
3735,간호조무사 자격증 취득과정,리더스 간호학원,198,2705600,50,64.8,39
3736,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,32,600000,28,65.5,
3737,요양보호사 자격 취득과정,안성성심간호학원 부설 요양보호사교육원,38,640800,30,,
3738,요양보호사 자격 취득과정,경희요양보호사교육원,30,600000,36,,63
3739,간호조무사자격증취득과정,동탄간호학원,205,3502080,40,79.6,
3740,요양보호사 자격취득과정 주간반II,안양온누리요양보호사교육원,30,510000,40,,55
3741,요양보호사 자격증 취득과정,삼산요양보호사교육원,30,641520,40,36.2,61
3742,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,47,720000,37,59.8,56
3743,요양보호사 자격 취득 과정,다원요양보호사교육원,30,560160,37,60.2,57
3744,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,57
3745,요양보호사,창원가족요양보호사교육원,33,600000,30,,
3746,요양보호사 국가자격증 취득 과정,사랑드림요양보호사교육원,30,510000,35,,
3747,요양보호사 자격 취득(오전),금정요양보호사교육원,30,600000,40,48.1,
3748,NCS요양보호사 자격증 취득과정,참사랑요양보호사교육원,30,600000,40,63,
3749,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,50,550080,40,63.9,58
3750,요양보호사 자격증 취득과정,보라매요양보호사교육원,30,600000,29,,55
3751,요양보호사자격취득과정,아름다운요양보호사교육원,30,499200,35,58.2,55
3752,요양보호사자격취득과정,서일간호학원부설요양보호사교육원,33,641520,34,56.6,
3753,요양보호사 자격증취득_일반240,종로요양보호사교육원,30,600000,30,,67
3754,요양보호사자격취득과정,고려요양보호사교육원,30,650000,10,,
3755,요양보호사 자격 취득과정,미소진요양보호사교육원,30,600000,35,,56
3756,요양보호사 자격 취득과정,한라요양보호사교육원,30,600000,36,,52
3757,요양보호사 자격증 취득과정,부경요양보호사교육원,30,690000,40,50.9,
3758,요양보호사자격증취득과정,금천요양보호사교육원,37,600000,38,53.5,
3759,요양보호사 자격 취득과정,정상요양보호사교육원,30,550080,38,56,55
3760,간호조무사 자격 취득과정,성심간호학원,212,3496000,34,76.4,
3761,요양보호사 자격 취득과정(실업자),강릉요양보호사교육원,33,549840,40,61.2,52
3762,요양보호사 자격 취득과정,병점길요양보호사교육원,30,540000,34,,
3763,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,47,720000,37,59.8,53
3764,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,54
3765,요양보호사 자격취득과정,성심요양보호사교육원,30,499920,37,58.2,50
3766,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,
3767,NCS 요양보호사 자격 취득과정,성모요양보호사교육원,30,600000,38,57.3,52
3768,요양보호사 자격취득과정,홍주요양보호사교육원,33,641520,30,57.3,
3769,간호조무사자격증취득과정,괴정성산간호학원,200,2918400,35,,27
3770,요양보호사1급자격증과정,인성요양보호사 교육원,30,600000,40,55.3,
3771,요양보호사 국가자격증 취득 과정,사람중심케어요양보호사교육원,60,540000,35,,55
3772,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,50,510000,30,50.7,60
3773,요양보호사 자격 취득과정,VIP요양보호사교육원,30,540000,34,,54
3774,요양보호사 자격 취득과정,빛나랑요양보호사교육원,60,510000,30,,
3775,요양보호사 자격증 취득과정,더조은요양보호사교육원,50,500160,30,,58
3776,요양보호사 자격취득과정,봉동요양보호사교육원,36,641520,30,51.6,47
3777,요양보호사 자격 취득과정,진성요양보호사교육원,30,550800,30,,
3778,요양보호사 자격증 취득과정,안산조은요양보호사교육원,30,510000,35,,53
3779,요양보호사 자격증 취득과정,사회복지법인계명복지재단(부설:계명요양보호사교육원),30,480000,30,70,
3780,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,62
3781,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,50,600000,30,46.9,55
3782,요양보호사자격취득과정,엠마오요양보호사교육원,30,510000,40,53.5,41
3783,건강보험청구심사통합과정,메디아이잠실보험학원,20,740000,19,60.9,
3784,간호조무사 자격 취득과정,한나간호학원,191,2918400,30,68.6,
3785,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48,58
3786,요양보호사 자격 취득과정,나누리요양보호사교육원,33,600000,30,,
3787,NCS 요양보호사 자격증 취득 과정,산재요양보호사교육원,30,570000,38,52.8,56
3788,NCS요양보호사국가자격증표준반(240시간),경포요양보호사교육원,31,648000,40,,
3789,간호조무사 자격증 취득과정,강남메트로간호종합학원,197,3344000,33,72.5,44
3790,간호조무사 자격증 취득과정,최강간호학원,201,2888000,33,76.4,
3791,간호조무사 자격취득과정,엔플러스간호학원,200,3306000,31,65.2,45
3792,요양보호사국자가격증취득 표준반(240시간),진효요양보호사교육원,30,594000,37,,
3793,A+요양보호사자격증취득과정,평생비젼교육센터,33,600000,26,57.1,58
3794,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,30,45.6,61
3795,요양보호사자격증취득과정,마두요양보호사교육원,30,640800,40,54.8,62
3796,요양보호사 자격 취득과정,민들레요양보호사교육원,30,600000,37,63.2,54
3797,요양보호사 취득(신규자과정),(사)한국여학사협회 강북여성인력개발센터 부설 요양보호사교육원,30,450000,20,40,
3798,병원코디네이터 종합과정,정연화의료서비스아카데미전문학원,30,997740,30,63.6,30
3799,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),다원요양보호사교육원,13,250000,37,60.2,43
3800,요양보호사 자격취득과정,새늘요양보호사교육원,33,600000,40,52.8,53
3801,간호조무사 자격취득과정,동탄호수간호학원,204,3500560,34,,
3802,요양보호사 자격취득과정,삼송요양보호사교육원,30,600000,40,,55
3803,요양보호사자격취득과정,세계로요양보호사교육원,30,679920,37,37.9,52
3804,요양보호사 자격 취득과정,미래간호학원부설요양보호사교육원,33,640080,40,53.2,54
3805,간호조무사 자격 취득과정,주식회사에이치큐브학원,200,3344000,30,75,39
3806,요양보호사 자격 취득 과정,해맞이요양보호사교육원,30,720000,40,58.1,
